Date,Open,High,Low,Close,Adj Close,Volume
2022-08-04,36.990002,37.740002,36.380001,36.500000,36.163681,118869400
2022-08-05,38.270000,38.529999,36.689999,37.380001,37.035576,136673400
2022-08-08,37.049999,38.279999,35.759998,37.750000,37.402168,120920100
2022-08-09,38.459999,39.639999,38.349998,39.020000,38.660461,110898900
2022-08-10,36.290001,37.220001,35.680000,35.830002,35.499859,108960700
2022-08-11,35.020000,36.660000,34.340000,36.340000,36.005157,123480100
2022-08-12,35.709999,36.150002,34.230000,34.290001,33.974049,90520200
2022-08-15,34.599998,34.619999,33.299999,33.450001,33.141785,88926600
2022-08-16,33.770000,34.650002,33.049999,33.689999,33.379574,108929700
2022-08-17,34.680000,35.509998,33.959999,34.880001,34.558609,127273300
2022-08-18,34.910000,35.430000,34.240002,34.639999,34.320820,90234200
2022-08-19,35.630001,36.919998,35.419998,36.660000,36.322208,107340500
2022-08-22,38.189999,39.860001,38.090000,39.540001,39.175674,105490700
2022-08-23,39.689999,39.980000,38.580002,39.680000,39.314381,103893500
2022-08-24,39.869999,40.099998,38.630001,39.340000,38.977512,80403000
2022-08-25,38.680000,39.090000,37.279999,37.299999,36.956314,86610300
2022-08-26,37.389999,41.910000,36.959999,41.860001,41.474293,166378500
2022-08-29,43.080002,43.590000,42.000000,43.119999,42.722683,133071000
2022-08-30,42.419998,45.689999,42.160000,44.529999,44.119690,155960200
2022-08-31,43.240002,45.419998,42.849998,45.389999,44.971767,135657700
2022-09-01,46.580002,48.279999,45.160000,45.320000,44.902416,166970000
2022-09-02,44.009998,48.040001,43.380001,47.230000,46.794815,177677400
2022-09-06,47.080002,49.380001,46.610001,48.290001,47.845051,147168100
2022-09-07,48.110001,48.209999,44.889999,45.419998,45.001488,122115100
2022-09-08,46.380001,47.000000,44.099998,44.689999,44.278217,151807400
2022-09-09,43.709999,43.709999,41.570000,41.840000,41.454479,135954500
2022-09-12,41.209999,41.349998,40.169998,40.310001,39.938580,119586400
2022-09-13,43.810001,47.310001,43.320000,46.959999,46.527302,180723900
2022-09-14,46.389999,47.250000,45.389999,45.840000,45.417622,145586500
2022-09-15,46.779999,48.900002,45.619999,48.139999,47.696430,166258500
2022-09-16,49.869999,50.889999,48.840000,49.119999,48.667400,176984200
2022-09-19,50.410000,50.459999,47.830002,47.919998,47.478455,121245600
2022-09-20,49.169998,50.230000,47.919998,49.080002,48.627769,119153500
2022-09-21,48.630001,51.790001,46.410000,51.779999,51.302887,180706000
2022-09-22,52.630001,54.349998,52.040001,53.680000,53.185387,151907900
2022-09-23,55.130001,58.310001,54.959999,56.259998,55.741608,173780700
2022-09-26,56.630001,57.500000,53.860001,56.970001,56.445072,163155400
2022-09-27,54.840000,58.439999,53.360001,56.930000,56.405437,150329200
2022-09-28,56.970001,57.939999,52.770000,53.680000,53.185387,135373000
2022-09-29,55.959999,60.020000,55.740002,58.150002,57.614197,161040500
2022-09-30,58.830002,61.349998,56.160000,61.320000,60.754986,159115700
2022-10-03,60.000000,61.090000,55.840000,56.970001,56.445072,126306100
2022-10-04,53.529999,53.549999,51.160000,51.660000,51.183994,137960700
2022-10-05,53.720001,55.230000,50.680000,51.610001,51.134457,138424200
2022-10-06,52.279999,53.150002,50.540001,52.970001,52.481926,134207100
2022-10-07,55.700001,59.820000,55.610001,59.070000,58.525719,155355400
2022-10-10,58.900002,62.630001,58.660000,60.930000,60.368584,141755800
2022-10-11,62.000000,64.500000,59.990002,63.200001,62.617664,157347100
2022-10-12,62.889999,63.939999,61.470001,63.349998,62.766281,128608100
2022-10-13,68.879997,69.550003,57.990002,59.110001,58.565350,225667800
2022-10-14,57.470001,64.739998,57.049999,64.379997,63.786789,169766500
2022-10-17,59.790001,59.840000,57.299999,58.000000,57.465576,140391500
2022-10-18,53.310001,58.330002,52.869999,56.590000,56.068569,165182200
2022-10-19,57.549999,58.709999,55.209999,57.160000,56.633316,144625400
2022-10-20,57.840000,58.869999,54.500000,58.189999,57.653828,146161900
2022-10-21,58.860001,59.630001,53.720001,54.080002,53.581699,166360300
2022-10-24,53.910000,56.080002,51.700001,52.240002,51.758656,146097500
2022-10-25,51.740002,51.740002,48.840000,49.110001,48.657494,120883500
2022-10-26,52.049999,52.560001,49.180000,52.320000,51.837914,161657800
2022-10-27,53.000000,55.500000,52.150002,55.200001,54.691380,136961600
2022-10-28,55.630001,55.689999,49.849998,50.180000,49.717632,147364100
2022-10-31,51.380001,52.939999,50.939999,51.900002,51.421787,115468100
2022-11-01,49.939999,53.709999,49.599998,53.490002,52.997135,118816500
2022-11-02,53.540001,59.060001,51.700001,59.040001,58.495998,192640900
2022-11-03,60.849998,62.810001,59.860001,62.450001,61.874577,139440200
2022-11-04,58.860001,63.570000,57.509998,59.549999,59.001297,173145300
2022-11-07,58.840000,60.330002,57.220001,57.660000,57.128712,97900700
2022-11-08,56.619999,58.980000,54.209999,56.400002,55.880322,124572300
2022-11-09,57.590000,60.540001,57.070000,60.369999,59.813740,123050800
2022-11-10,51.630001,53.110001,46.799999,47.080002,46.646198,181317400
2022-11-11,47.060001,47.740002,44.020000,44.369999,43.961163,139910300
2022-11-14,45.340000,46.000000,43.779999,45.520000,45.100571,126849800
2022-11-15,42.279999,45.290001,41.790001,43.669998,43.267616,186506000
2022-11-16,44.570000,45.849998,44.419998,45.450001,45.031216,129948700
2022-11-17,47.669998,47.750000,45.090000,45.790001,45.368084,132851800
2022-11-18,44.349998,47.029999,44.299999,45.830002,45.407719,111228200
2022-11-21,46.549999,47.669998,45.950001,47.240002,46.804726,98061300
2022-11-22,46.910000,48.000000,45.160000,45.320000,44.902416,80033700
2022-11-23,45.270000,45.369999,43.619999,43.939999,43.535130,99917300
2022-11-25,44.689999,45.049999,44.369999,44.830002,44.416931,37295200
2022-11-28,45.810001,47.259998,44.820000,46.830002,46.398502,84858800
2022-11-29,46.720001,48.610001,46.520000,47.919998,47.478455,93854000
2022-11-30,47.790001,48.230000,41.320000,41.380001,40.998718,150799900
2022-12-01,41.259998,42.439999,40.470001,41.250000,40.869915,93316600
2022-12-02,43.430000,43.529999,41.369999,41.790001,41.404942,120899600
2022-12-05,42.689999,44.520000,42.139999,43.849998,43.445957,95946400
2022-12-06,43.980000,47.290001,43.900002,46.580002,46.150806,108083200
2022-12-07,47.270000,48.090000,46.200001,47.240002,46.804726,132229200
2022-12-08,46.570000,47.650002,45.099998,45.599998,45.179832,111469400
2022-12-09,46.119999,46.730000,44.759998,46.490002,46.061638,123629800
2022-12-12,46.410000,46.950001,44.730000,44.770000,44.357483,89012400
2022-12-13,39.560001,44.639999,39.480000,43.340000,42.940659,179555300
2022-12-14,43.599998,45.810001,42.099998,44.430000,44.020615,157128300
2022-12-15,46.320000,49.400002,45.980000,48.779999,48.330532,133146900
2022-12-16,49.209999,51.119999,48.380001,50.240002,49.777081,118182400
2022-12-19,50.160000,53.090000,50.090000,52.310001,51.828007,101025700
2022-12-20,53.119999,54.049999,51.500000,52.529999,52.045979,97685400
2022-12-21,51.930000,52.450001,49.500000,50.299999,49.836525,93821800
2022-12-22,51.919998,56.259998,51.830002,53.750000,53.415089,114983100
2022-12-23,54.740002,55.880001,53.139999,53.500000,53.166649,109199700
2022-12-27,53.950001,56.169998,53.860001,55.810001,55.462254,91514400
2022-12-28,56.150002,58.290001,54.650002,58.070000,57.708172,105113800
2022-12-29,56.240002,56.740002,53.270000,53.860001,53.524406,82796600
2022-12-30,55.660000,56.459999,53.959999,54.009998,53.673470,85882000
2023-01-03,52.590000,56.570000,51.680000,55.150002,54.806370,85686700
2023-01-04,53.840000,56.389999,53.310001,54.410000,54.070976,117810800
2023-01-05,55.490002,57.189999,55.380001,56.930000,56.575275,101329800
2023-01-06,55.919998,57.840000,51.529999,52.400002,52.073502,127988100
2023-01-09,51.139999,51.669998,48.529999,51.279999,50.960480,103641900
2023-01-10,51.930000,52.220001,49.970001,50.029999,49.718266,97051800
2023-01-11,49.439999,49.880001,47.400002,47.459999,47.164280,86712600
2023-01-12,47.270000,49.490002,46.230000,46.740002,46.448769,160898100
2023-01-13,48.049999,48.240002,45.689999,45.810001,45.524563,99362100
2023-01-17,45.959999,46.520000,44.919998,45.619999,45.335747,84619500
2023-01-18,44.799999,47.459999,44.049999,47.340000,47.045029,122786600
2023-01-19,48.259998,49.450001,47.669998,48.820000,48.515808,112122600
2023-01-20,47.959999,48.529999,44.669998,44.790001,44.510918,108542400
2023-01-23,44.439999,44.790001,41.259998,41.840000,41.579300,120536200
2023-01-24,42.599998,42.820000,41.610001,42.130001,41.867493,95815200
2023-01-25,44.160000,45.290001,42.150002,42.419998,42.155685,136037700
2023-01-26,40.910000,42.130001,39.919998,39.990002,39.740829,122488500
2023-01-27,40.570000,40.610001,38.000000,38.849998,38.607929,126202300
2023-01-30,40.160000,41.320000,39.570000,41.200001,40.943287,120176600
2023-01-31,41.169998,41.230000,39.299999,39.360001,39.114754,99105900
2023-02-01,39.450001,40.279999,35.830002,36.840000,36.610455,193695800
2023-02-02,34.450001,34.750000,32.200001,33.009998,32.804317,216341700
2023-02-03,35.070000,35.200001,32.720001,34.669998,34.453972,212508000
2023-02-06,35.599998,36.040001,34.790001,35.580002,35.358307,127530300
2023-02-07,35.639999,36.040001,32.980000,33.380001,33.172012,194985900
2023-02-08,33.830002,35.400002,33.509998,35.160000,34.940922,144684500
2023-02-09,33.669998,36.669998,33.599998,36.130001,35.904881,154771500
2023-02-10,36.970001,37.759998,36.209999,36.869999,36.640266,159423400
2023-02-13,36.360001,36.820000,34.900002,35.099998,34.881294,108770300
2023-02-14,35.709999,36.389999,34.020000,34.360001,34.145908,206435900
2023-02-15,35.020000,35.240002,33.540001,33.580002,33.370770,121267700
2023-02-16,35.189999,35.580002,33.849998,35.500000,35.278805,159103600
2023-02-17,36.330002,37.380001,36.029999,36.290001,36.063881,150171800
2023-02-21,37.720001,38.950001,37.200001,38.869999,38.627804,125526500
2023-02-22,38.669998,39.500000,37.990002,38.840000,38.597992,141230800
2023-02-23,37.400002,39.549999,37.330002,37.849998,37.614159,135550700
2023-02-24,39.830002,40.470001,39.349998,39.790001,39.542072,155501800
2023-02-27,38.459999,39.180000,37.889999,38.930000,38.687431,111308100
2023-02-28,39.220001,39.349998,38.099998,39.130001,38.886185,109085300
2023-03-01,39.250000,40.480000,38.980000,40.070000,39.820328,135461100
2023-03-02,41.180000,41.299999,38.779999,39.130001,38.886185,125854500
2023-03-03,38.430000,38.639999,36.619999,36.730000,36.501141,110212000
2023-03-06,36.270000,36.680000,35.150002,36.599998,36.371948,116894800
2023-03-07,36.610001,38.200001,36.259998,37.959999,37.723473,158288800
2023-03-08,37.820000,38.540001,37.180000,37.410000,37.176903,132612800
2023-03-09,37.259998,39.730000,36.279999,39.450001,39.204193,162918200
2023-03-10,39.369999,41.540001,38.750000,41.080002,40.824036,271059600
2023-03-13,41.900002,42.570000,38.599998,40.189999,39.939579,252210300
2023-03-14,38.730000,39.080002,37.220001,37.459999,37.226589,175521500
2023-03-15,38.470001,39.029999,36.759998,36.930000,36.699894,217763300
2023-03-16,37.320000,37.570000,33.880001,34.020000,33.808025,173941800
2023-03-17,34.049999,35.180000,33.240002,34.490002,34.275097,165131700
2023-03-20,34.750000,35.509998,34.060001,34.169998,33.957088,116397500
2023-03-21,33.520000,34.040001,32.560001,32.740002,32.536003,105263800
2023-03-22,32.560001,33.900002,30.980000,33.860001,33.860001,179685100
2023-03-23,32.630001,33.599998,31.219999,32.689999,32.689999,189868000
2023-03-24,32.849998,33.590000,32.310001,32.340000,32.340000,148686100
2023-03-27,32.130001,33.290001,31.790001,33.009998,33.009998,109630600
2023-03-28,33.220001,34.320000,33.220001,33.549999,33.549999,110031400
2023-03-29,32.340000,32.619999,31.540001,31.760000,31.760000,120130400
2023-03-30,31.020000,31.410000,30.680000,30.879999,30.879999,115341700
2023-03-31,30.830000,30.910000,29.290001,29.360001,29.360001,139274800
2023-04-03,29.950001,30.330000,29.500000,29.559999,29.559999,111048100
2023-04-04,29.469999,30.240000,29.180000,29.870001,29.870001,112455500
2023-04-05,30.219999,31.350000,30.170000,30.840000,30.840000,118595400
2023-04-06,31.340000,31.750000,30.080000,30.209999,30.209999,115603800
2023-04-10,31.090000,31.600000,30.270000,30.290001,30.290001,87939200
2023-04-11,30.309999,31.030001,30.290001,30.879999,30.879999,88190700
2023-04-12,30.320000,31.860001,30.139999,31.690001,31.690001,145613800
2023-04-13,31.219999,31.270000,29.750000,29.900000,29.900000,123564400
2023-04-14,30.350000,30.910000,29.580000,30.070000,30.070000,141270100
2023-04-17,30.209999,30.790001,29.910000,30.030001,30.030001,96704900
2023-04-18,29.420000,30.370001,29.299999,30.020000,30.020000,91441100
2023-04-19,30.730000,30.760000,29.770000,30.070000,30.070000,101929300
2023-04-20,30.969999,31.180000,29.959999,30.809999,30.809999,141682000
2023-04-21,30.940001,31.469999,30.500000,30.730000,30.730000,116017900
2023-04-24,30.809999,31.580000,30.410000,30.930000,30.930000,108891300
2023-04-25,31.430000,32.730000,31.240000,32.689999,32.689999,131087200
2023-04-26,31.620001,32.290001,31.150000,32.150002,32.150002,131519900
